"idSubj";"age";"gender";"condition";"idPicture";"rating"
"subj53";6.61462;"M";"landscape";"land40";59
"subj54";11.30063;"F";"animal";"anim1";80
"subj54";11.30063;"F";"animal";"anim2";92
"subj54";11.30063;"F";"animal";"anim3";77
"subj54";11.30063;"F";"animal";"anim4";65
"subj54";11.30063;"F";"animal";"anim5";65
"subj54";11.30063;"F";"animal";"anim6";70
"subj54";11.30063;"F";"animal";"anim7";83
"subj54";11.30063;"F";"animal";"anim8";89
"subj54";11.30063;"F";"animal";"anim9";76
"subj54";11.30063;"F";"animal";"anim10";90
"subj54";11.30063;"F";"animal";"anim11";80
"subj54";11.30063;"F";"animal";"anim12";81
"subj54";11.30063;"F";"animal";"anim13";81
"subj54";11.30063;"F";"animal";"anim14";88
"subj54";11.30063;"F";"animal";"anim15";74
"subj54";11.30063;"F";"animal";"anim16";67
"subj54";11.30063;"F";"animal";"anim17";81
"subj54";11.30063;"F";"animal";"anim18";81
"subj54";11.30063;"F";"animal";"anim19";72
"subj54";11.30063;"F";"animal";"anim20";85
"subj54";11.30063;"F";"landscape";"land21";71
"subj54";11.30063;"F";"landscape";"land22";70
"subj54";11.30063;"F";"landscape";"land23";71
"subj54";11.30063;"F";"landscape";"land24";73
"subj54";11.30063;"F";"landscape";"land25";72
"subj54";11.30063;"F";"landscape";"land26";77
"subj54";11.30063;"F";"landscape";"land27";65
"subj54";11.30063;"F";"landscape";"land28";83
"subj54";11.30063;"F";"landscape";"land29";69
"subj54";11.30063;"F";"landscape";"land30";62
"subj54";11.30063;"F";"landscape";"land31";81
"subj54";11.30063;"F";"landscape";"land32";81
"subj54";11.30063;"F";"landscape";"land33";62
"subj54";11.30063;"F";"landscape";"land34";66
"subj54";11.30063;"F";"landscape";"land35";65
"subj54";11.30063;"F";"landscape";"land36";69
"subj54";11.30063;"F";"landscape";"land37";62
"subj54";11.30063;"F";"landscape";"land38";83
"subj54";11.30063;"F";"landscape";"land39";73
"subj54";11.30063;"F";"landscape";"land40";60
"subj55";6.999362;"M";"animal";"anim1";76
"subj55";6.999362;"M";"animal";"anim2";82
"subj55";6.999362;"M";"animal";"anim3";76
"subj55";6.999362;"M";"animal";"anim4";61
"subj55";6.999362;"M";"animal";"anim5";58
"subj55";6.999362;"M";"animal";"anim6";68
"subj55";6.999362;"M";"animal";"anim7";71
"subj55";6.999362;"M";"animal";"anim8";83
"subj55";6.999362;"M";"animal";"anim9";69
"subj55";6.999362;"M";"animal";"anim10";81
"subj55";6.999362;"M";"animal";"anim11";67
"subj55";6.999362;"M";"animal";"anim12";75
"subj55";6.999362;"M";"animal";"anim13";71
"subj55";6.999362;"M";"animal";"anim14";90
"subj55";6.999362;"M";"animal";"anim15";77
"subj55";6.999362;"M";"animal";"anim16";64
"subj55";6.999362;"M";"animal";"anim17";72
"subj55";6.999362;"M";"animal";"anim18";72
"subj55";6.999362;"M";"animal";"anim19";74
"subj55";6.999362;"M";"animal";"anim20";77
"subj55";6.999362;"M";"landscape";"land21";60
"subj55";6.999362;"M";"landscape";"land22";68
"subj55";6.999362;"M";"landscape";"land23";77
"subj55";6.999362;"M";"landscape";"land24";62
"subj55";6.999362;"M";"landscape";"land25";60
"subj55";6.999362;"M";"landscape";"land26";66
"subj55";6.999362;"M";"landscape";"land27";51
"subj55";6.999362;"M";"landscape";"land28";72
"subj55";6.999362;"M";"landscape";"land29";57
"subj55";6.999362;"M";"landscape";"land30";58
"subj55";6.999362;"M";"landscape";"land31";74
"subj55";6.999362;"M";"landscape";"land32";73
"subj55";6.999362;"M";"landscape";"land33";64
"subj55";6.999362;"M";"landscape";"land34";52
"subj55";6.999362;"M";"landscape";"land35";51
"subj55";6.999362;"M";"landscape";"land36";74
"subj55";6.999362;"M";"landscape";"land37";58
"subj55";6.999362;"M";"landscape";"land38";75
"subj55";6.999362;"M";"landscape";"land39";67
"subj55";6.999362;"M";"landscape";"land40";52
"subj56";14.02629;"M";"animal";"anim1";78
"subj56";14.02629;"M";"animal";"anim2";94
"subj56";14.02629;"M";"animal";"anim3";79
"subj56";14.02629;"M";"animal";"anim4";66
"subj56";14.02629;"M";"animal";"anim5";64
"subj56";14.02629;"M";"animal";"anim6";67
"subj56";14.02629;"M";"animal";"anim7";82
"subj56";14.02629;"M";"animal";"anim8";87
"subj56";14.02629;"M";"animal";"anim9";70
"subj56";14.02629;"M";"animal";"anim10";91
"subj56";14.02629;"M";"animal";"anim11";73
"subj56";14.02629;"M";"animal";"anim12";79
"subj56";14.02629;"M";"animal";"anim13";79
"subj56";14.02629;"M";"animal";"anim14";87
"subj56";14.02629;"M";"animal";"anim15";71
"subj56";14.02629;"M";"animal";"anim16";65
"subj56";14.02629;"M";"animal";"anim17";81
"subj56";14.02629;"M";"animal";"anim18";72
"subj56";14.02629;"M";"animal";"anim19";73
"subj56";14.02629;"M";"animal";"anim20";81
"subj56";14.02629;"M";"landscape";"land21";68
"subj56";14.02629;"M";"landscape";"land22";78
"subj56";14.02629;"M";"landscape";"land23";80
"subj56";14.02629;"M";"landscape";"land24";71
"subj56";14.02629;"M";"landscape";"land25";72
"subj56";14.02629;"M";"landscape";"land26";72
"subj56";14.02629;"M";"landscape";"land27";59
"subj56";14.02629;"M";"landscape";"land28";80
"subj56";14.02629;"M";"landscape";"land29";72
"subj56";14.02629;"M";"landscape";"land30";71
"subj56";14.02629;"M";"landscape";"land31";78
"subj56";14.02629;"M";"landscape";"land32";86
"subj56";14.02629;"M";"landscape";"land33";65
"subj56";14.02629;"M";"landscape";"land34";58
"subj56";14.02629;"M";"landscape";"land35";69
"subj56";14.02629;"M";"landscape";"land36";73
"subj56";14.02629;"M";"landscape";"land37";61
"subj56";14.02629;"M";"landscape";"land38";78
"subj56";14.02629;"M";"landscape";"land39";75
"subj56";14.02629;"M";"landscape";"land40";58
"subj57";14.4691;"F";"animal";"anim1";71
"subj57";14.4691;"F";"animal";"anim2";87
"subj57";14.4691;"F";"animal";"anim3";75
"subj57";14.4691;"F";"animal";"anim4";62
"subj57";14.4691;"F";"animal";"anim5";60
"subj57";14.4691;"F";"animal";"anim6";68
"subj57";14.4691;"F";"animal";"anim7";78
"subj57";14.4691;"F";"animal";"anim8";88
"subj57";14.4691;"F";"animal";"anim9";76
"subj57";14.4691;"F";"animal";"anim10";88
"subj57";14.4691;"F";"animal";"anim11";64
"subj57";14.4691;"F";"animal";"anim12";75
"subj57";14.4691;"F";"animal";"anim13";77
"subj57";14.4691;"F";"animal";"anim14";89
"subj57";14.4691;"F";"animal";"anim15";69
"subj57";14.4691;"F";"animal";"anim16";58
"subj57";14.4691;"F";"animal";"anim17";76
"subj57";14.4691;"F";"animal";"anim18";72
"subj57";14.4691;"F";"animal";"anim19";75
"subj57";14.4691;"F";"animal";"anim20";75
"subj57";14.4691;"F";"landscape";"land21";63
"subj57";14.4691;"F";"landscape";"land22";72
"subj57";14.4691;"F";"landscape";"land23";76
"subj57";14.4691;"F";"landscape";"land24";70
"subj57";14.4691;"F";"landscape";"land25";62
"subj57";14.4691;"F";"landscape";"land26";62
"subj57";14.4691;"F";"landscape";"land27";55
"subj57";14.4691;"F";"landscape";"land28";66
"subj57";14.4691;"F";"landscape";"land29";58
"subj57";14.4691;"F";"landscape";"land30";58
"subj57";14.4691;"F";"landscape";"land31";72
"subj57";14.4691;"F";"landscape";"land32";69
"subj57";14.4691;"F";"landscape";"land33";50
"subj57";14.4691;"F";"landscape";"land34";59
"subj57";14.4691;"F";"landscape";"land35";54
"subj57";14.4691;"F";"landscape";"land36";60
"subj57";14.4691;"F";"landscape";"land37";49
"subj57";14.4691;"F";"landscape";"land38";70
"subj57";14.4691;"F";"landscape";"land39";66
"subj57";14.4691;"F";"landscape";"land40";57
"subj58";7.994893;"F";"animal";"anim1";86
"subj58";7.994893;"F";"animal";"anim2";99
"subj58";7.994893;"F";"animal";"anim3";93
"subj58";7.994893;"F";"animal";"anim4";83
"subj58";7.994893;"F";"animal";"anim5";77
"subj58";7.994893;"F";"animal";"anim6";81
"subj58";7.994893;"F";"animal";"anim7";88
"subj58";7.994893;"F";"animal";"anim8";100
"subj58";7.994893;"F";"animal";"anim9";91
"subj58";7.994893;"F";"animal";"anim10";95
"subj58";7.994893;"F";"animal";"anim11";84
"subj58";7.994893;"F";"animal";"anim12";91
"subj58";7.994893;"F";"animal";"anim13";98
"subj58";7.994893;"F";"animal";"anim14";98
"subj58";7.994893;"F";"animal";"anim15";94
"subj58";7.994893;"F";"animal";"anim16";78
"subj58";7.994893;"F";"animal";"anim17";91
"subj58";7.994893;"F";"animal";"anim18";88
"subj58";7.994893;"F";"animal";"anim19";83
"subj58";7.994893;"F";"animal";"anim20";85
"subj58";7.994893;"F";"landscape";"land21";73
"subj58";7.994893;"F";"landscape";"land22";89
"subj58";7.994893;"F";"landscape";"land23";93
"subj58";7.994893;"F";"landscape";"land24";82
"subj58";7.994893;"F";"landscape";"land25";75
"subj58";7.994893;"F";"landscape";"land26";85
"subj58";7.994893;"F";"landscape";"land27";66
"subj58";7.994893;"F";"landscape";"land28";91
"subj58";7.994893;"F";"landscape";"land29";78
"subj58";7.994893;"F";"landscape";"land30";73
"subj58";7.994893;"F";"landscape";"land31";85
"subj58";7.994893;"F";"landscape";"land32";87
"subj58";7.994893;"F";"landscape";"land33";69
"subj58";7.994893;"F";"landscape";"land34";69
"subj58";7.994893;"F";"landscape";"land35";78
"subj58";7.994893;"F";"landscape";"land36";77
"subj58";7.994893;"F";"landscape";"land37";75
"subj58";7.994893;"F";"landscape";"land38";94
"subj58";7.994893;"F";"landscape";"land39";80
"subj58";7.994893;"F";"landscape";"land40";76
"subj59";7.754379;"F";"animal";"anim1";82
"subj59";7.754379;"F";"animal";"anim2";91
"subj59";7.754379;"F";"animal";"anim3";82
"subj59";7.754379;"F";"animal";"anim4";65
"subj59";7.754379;"F";"animal";"anim5";68
"subj59";7.754379;"F";"animal";"anim6";70
"subj59";7.754379;"F";"animal";"anim7";78
"subj59";7.754379;"F";"animal";"anim8";89
"subj59";7.754379;"F";"animal";"anim9";78
"subj59";7.754379;"F";"animal";"anim10";89
"subj59";7.754379;"F";"animal";"anim11";74
"subj59";7.754379;"F";"animal";"anim12";85
"subj59";7.754379;"F";"animal";"anim13";87
"subj59";7.754379;"F";"animal";"anim14";84
"subj59";7.754379;"F";"animal";"anim15";73
"subj59";7.754379;"F";"animal";"anim16";68
"subj59";7.754379;"F";"animal";"anim17";75
"subj59";7.754379;"F";"animal";"anim18";74
"subj59";7.754379;"F";"animal";"anim19";71
"subj59";7.754379;"F";"animal";"anim20";77
"subj59";7.754379;"F";"landscape";"land21";66
"subj59";7.754379;"F";"landscape";"land22";77
"subj59";7.754379;"F";"landscape";"land23";82
"subj59";7.754379;"F";"landscape";"land24";75
"subj59";7.754379;"F";"landscape";"land25";70
"subj59";7.754379;"F";"landscape";"land26";70
"subj59";7.754379;"F";"landscape";"land27";66
"subj59";7.754379;"F";"landscape";"land28";73
"subj59";7.754379;"F";"landscape";"land29";75
"subj59";7.754379;"F";"landscape";"land30";65
"subj59";7.754379;"F";"landscape";"land31";82
"subj59";7.754379;"F";"landscape";"land32";81
"subj59";7.754379;"F";"landscape";"land33";63
"subj59";7.754379;"F";"landscape";"land34";62
"subj59";7.754379;"F";"landscape";"land35";61
"subj59";7.754379;"F";"landscape";"land36";72
"subj59";7.754379;"F";"landscape";"land37";66
"subj59";7.754379;"F";"landscape";"land38";84
"subj59";7.754379;"F";"landscape";"land39";82
"subj59";7.754379;"F";"landscape";"land40";67
"subj60";15.85535;"F";"animal";"anim1";81
"subj60";15.85535;"F";"animal";"anim2";95
"subj60";15.85535;"F";"animal";"anim3";81
"subj60";15.85535;"F";"animal";"anim4";74
"subj60";15.85535;"F";"animal";"anim5";62
"subj60";15.85535;"F";"animal";"anim6";69
"subj60";15.85535;"F";"animal";"anim7";82
"subj60";15.85535;"F";"animal";"anim8";85
"subj60";15.85535;"F";"animal";"anim9";80
"subj60";15.85535;"F";"animal";"anim10";89
"subj60";15.85535;"F";"animal";"anim11";75
"subj60";15.85535;"F";"animal";"anim12";82
"subj60";15.85535;"F";"animal";"anim13";80
"subj60";15.85535;"F";"animal";"anim14";92
"subj60";15.85535;"F";"animal";"anim15";75
"subj60";15.85535;"F";"animal";"anim16";64
"subj60";15.85535;"F";"animal";"anim17";75
"subj60";15.85535;"F";"animal";"anim18";79
"subj60";15.85535;"F";"animal";"anim19";80
"subj60";15.85535;"F";"animal";"anim20";82
"subj60";15.85535;"F";"landscape";"land21";73
"subj60";15.85535;"F";"landscape";"land22";75
"subj60";15.85535;"F";"landscape";"land23";79
"subj60";15.85535;"F";"landscape";"land24";71
"subj60";15.85535;"F";"landscape";"land25";72
"subj60";15.85535;"F";"landscape";"land26";73
"subj60";15.85535;"F";"landscape";"land27";69
"subj60";15.85535;"F";"landscape";"land28";81
"subj60";15.85535;"F";"landscape";"land29";67
"subj60";15.85535;"F";"landscape";"land30";61
"subj60";15.85535;"F";"landscape";"land31";80
"subj60";15.85535;"F";"landscape";"land32";80
"subj60";15.85535;"F";"landscape";"land33";71
"subj60";15.85535;"F";"landscape";"land34";66
"subj60";15.85535;"F";"landscape";"land35";70
"subj60";15.85535;"F";"landscape";"land36";70
"subj60";15.85535;"F";"landscape";"land37";58
"subj60";15.85535;"F";"landscape";"land38";86
"subj60";15.85535;"F";"landscape";"land39";76
"subj60";15.85535;"F";"landscape";"land40";63
"subj61";13.3979;"M";"animal";"anim1";75
"subj61";13.3979;"M";"animal";"anim2";87
"subj61";13.3979;"M";"animal";"anim3";81
"subj61";13.3979;"M";"animal";"anim4";59
"subj61";13.3979;"M";"animal";"anim5";57
"subj61";13.3979;"M";"animal";"anim6";55
"subj61";13.3979;"M";"animal";"anim7";74
"subj61";13.3979;"M";"animal";"anim8";88
"subj61";13.3979;"M";"animal";"anim9";75
"subj61";13.3979;"M";"animal";"anim10";87
"subj61";13.3979;"M";"animal";"anim11";71
"subj61";13.3979;"M";"animal";"anim12";80
"subj61";13.3979;"M";"animal";"anim13";77
"subj61";13.3979;"M";"animal";"anim14";88
"subj61";13.3979;"M";"animal";"anim15";72
"subj61";13.3979;"M";"animal";"anim16";68
"subj61";13.3979;"M";"animal";"anim17";79
"subj61";13.3979;"M";"animal";"anim18";75
"subj61";13.3979;"M";"animal";"anim19";73
"subj61";13.3979;"M";"animal";"anim20";80
"subj61";13.3979;"M";"landscape";"land21";63
"subj61";13.3979;"M";"landscape";"land22";74
"subj61";13.3979;"M";"landscape";"land23";76
"subj61";13.3979;"M";"landscape";"land24";68
"subj61";13.3979;"M";"landscape";"land25";74
"subj61";13.3979;"M";"landscape";"land26";67
"subj61";13.3979;"M";"landscape";"land27";53
"subj61";13.3979;"M";"landscape";"land28";77
"subj61";13.3979;"M";"landscape";"land29";67
"subj61";13.3979;"M";"landscape";"land30";56
"subj61";13.3979;"M";"landscape";"land31";79
"subj61";13.3979;"M";"landscape";"land32";74
"subj61";13.3979;"M";"landscape";"land33";56
"subj61";13.3979;"M";"landscape";"land34";56
"subj61";13.3979;"M";"landscape";"land35";57
"subj61";13.3979;"M";"landscape";"land36";72
"subj61";13.3979;"M";"landscape";"land37";58
"subj61";13.3979;"M";"landscape";"land38";85
"subj61";13.3979;"M";"landscape";"land39";82
"subj61";13.3979;"M";"landscape";"land40";57
"subj62";11.94368;"M";"animal";"anim1";85
"subj62";11.94368;"M";"animal";"anim2";99
"subj62";11.94368;"M";"animal";"anim3";89
"subj62";11.94368;"M";"animal";"anim4";70
"subj62";11.94368;"M";"animal";"anim5";73
"subj62";11.94368;"M";"animal";"anim6";76
"subj62";11.94368;"M";"animal";"anim7";91
"subj62";11.94368;"M";"animal";"anim8";96
"subj62";11.94368;"M";"animal";"anim9";85
"subj62";11.94368;"M";"animal";"anim10";100
"subj62";11.94368;"M";"animal";"anim11";85
"subj62";11.94368;"M";"animal";"anim12";90
"subj62";11.94368;"M";"animal";"anim13";94
"subj62";11.94368;"M";"animal";"anim14";98
"subj62";11.94368;"M";"animal";"anim15";86
"subj62";11.94368;"M";"animal";"anim16";79
"subj62";11.94368;"M";"animal";"anim17";87
"subj62";11.94368;"M";"animal";"anim18";85
"subj62";11.94368;"M";"animal";"anim19";83
"subj62";11.94368;"M";"animal";"anim20";89
"subj62";11.94368;"M";"landscape";"land21";73
"subj62";11.94368;"M";"landscape";"land22";89
"subj62";11.94368;"M";"landscape";"land23";85
"subj62";11.94368;"M";"landscape";"land24";83
"subj62";11.94368;"M";"landscape";"land25";79
"subj62";11.94368;"M";"landscape";"land26";79
"subj62";11.94368;"M";"landscape";"land27";68
"subj62";11.94368;"M";"landscape";"land28";83
"subj62";11.94368;"M";"landscape";"land29";73
"subj62";11.94368;"M";"landscape";"land30";77
"subj62";11.94368;"M";"landscape";"land31";90
"subj62";11.94368;"M";"landscape";"land32";85
"subj62";11.94368;"M";"landscape";"land33";67
"subj62";11.94368;"M";"landscape";"land34";66
"subj62";11.94368;"M";"landscape";"land35";71
"subj62";11.94368;"M";"landscape";"land36";86
"subj62";11.94368;"M";"landscape";"land37";70
"subj62";11.94368;"M";"landscape";"land38";86
"subj62";11.94368;"M";"landscape";"land39";85
"subj62";11.94368;"M";"landscape";"land40";66
"subj63";15.28695;"M";"animal";"anim1";82
"subj63";15.28695;"M";"animal";"anim2";91
"subj63";15.28695;"M";"animal";"anim3";86
"subj63";15.28695;"M";"animal";"anim4";69
"subj63";15.28695;"M";"animal";"anim5";67
"subj63";15.28695;"M";"animal";"anim6";69
"subj63";15.28695;"M";"animal";"anim7";85
"subj63";15.28695;"M";"animal";"anim8";93
"subj63";15.28695;"M";"animal";"anim9";80
"subj63";15.28695;"M";"animal";"anim10";94
"subj63";15.28695;"M";"animal";"anim11";78
"subj63";15.28695;"M";"animal";"anim12";83
"subj63";15.28695;"M";"animal";"anim13";80
"subj63";15.28695;"M";"animal";"anim14";89
"subj63";15.28695;"M";"animal";"anim15";82
"subj63";15.28695;"M";"animal";"anim16";70
"subj63";15.28695;"M";"animal";"anim17";86
"subj63";15.28695;"M";"animal";"anim18";82
"subj63";15.28695;"M";"animal";"anim19";81
"subj63";15.28695;"M";"animal";"anim20";82
"subj63";15.28695;"M";"landscape";"land21";72
"subj63";15.28695;"M";"landscape";"land22";84
"subj63";15.28695;"M";"landscape";"land23";89
"subj63";15.28695;"M";"landscape";"land24";83
"subj63";15.28695;"M";"landscape";"land25";77
"subj63";15.28695;"M";"landscape";"land26";75
"subj63";15.28695;"M";"landscape";"land27";71
"subj63";15.28695;"M";"landscape";"land28";81
"subj63";15.28695;"M";"landscape";"land29";76
"subj63";15.28695;"M";"landscape";"land30";68
"subj63";15.28695;"M";"landscape";"land31";89
"subj63";15.28695;"M";"landscape";"land32";84
"subj63";15.28695;"M";"landscape";"land33";72
"subj63";15.28695;"M";"landscape";"land34";71
"subj63";15.28695;"M";"landscape";"land35";69
"subj63";15.28695;"M";"landscape";"land36";75
"subj63";15.28695;"M";"landscape";"land37";67
"subj63";15.28695;"M";"landscape";"land38";87
"subj63";15.28695;"M";"landscape";"land39";84
"subj63";15.28695;"M";"landscape";"land40";60
"subj64";8.106506;"F";"animal";"anim1";67
"subj64";8.106506;"F";"animal";"anim2";77
"subj64";8.106506;"F";"animal";"anim3";73
"subj64";8.106506;"F";"animal";"anim4";62
"subj64";8.106506;"F";"animal";"anim5";58
"subj64";8.106506;"F";"animal";"anim6";65
"subj64";8.106506;"F";"animal";"anim7";73
"subj64";8.106506;"F";"animal";"anim8";82
"subj64";8.106506;"F";"animal";"anim9";67
"subj64";8.106506;"F";"animal";"anim10";76
"subj64";8.106506;"F";"animal";"anim11";67
"subj64";8.106506;"F";"animal";"anim12";71
"subj64";8.106506;"F";"animal";"anim13";70
"subj64";8.106506;"F";"animal";"anim14";79
"subj64";8.106506;"F";"animal";"anim15";67
"subj64";8.106506;"F";"animal";"anim16";56
"subj64";8.106506;"F";"animal";"anim17";70
"subj64";8.106506;"F";"animal";"anim18";64
"subj64";8.106506;"F";"animal";"anim19";68
"subj64";8.106506;"F";"animal";"anim20";70
"subj64";8.106506;"F";"landscape";"land21";60
"subj64";8.106506;"F";"landscape";"land22";69
"subj64";8.106506;"F";"landscape";"land23";64
"subj64";8.106506;"F";"landscape";"land24";63
"subj64";8.106506;"F";"landscape";"land25";56
"subj64";8.106506;"F";"landscape";"land26";62
"subj64";8.106506;"F";"landscape";"land27";50
"subj64";8.106506;"F";"landscape";"land28";69
"subj64";8.106506;"F";"landscape";"land29";57
"subj64";8.106506;"F";"landscape";"land30";59
"subj64";8.106506;"F";"landscape";"land31";70
"subj64";8.106506;"F";"landscape";"land32";74
"subj64";8.106506;"F";"landscape";"land33";53
"subj64";8.106506;"F";"landscape";"land34";58
"subj64";8.106506;"F";"landscape";"land35";55
"subj64";8.106506;"F";"landscape";"land36";61
"subj64";8.106506;"F";"landscape";"land37";49
"subj64";8.106506;"F";"landscape";"land38";73
"subj64";8.106506;"F";"landscape";"land39";67
"subj64";8.106506;"F";"landscape";"land40";51
"subj65";15.53129;"F";"animal";"anim1";81
"subj65";15.53129;"F";"animal";"anim2";94
"subj65";15.53129;"F";"animal";"anim3";87
"subj65";15.53129;"F";"animal";"anim4";69
"subj65";15.53129;"F";"animal";"anim5";78
"subj65";15.53129;"F";"animal";"anim6";77
"subj65";15.53129;"F";"animal";"anim7";83
"subj65";15.53129;"F";"animal";"anim8";93
"subj65";15.53129;"F";"animal";"anim9";82
"subj65";15.53129;"F";"animal";"anim10";97
"subj65";15.53129;"F";"animal";"anim11";83
"subj65";15.53129;"F";"animal";"anim12";90
"subj65";15.53129;"F";"animal";"anim13";83
"subj65";15.53129;"F";"animal";"anim14";96
"subj65";15.53129;"F";"animal";"anim15";81
"subj65";15.53129;"F";"animal";"anim16";70
"subj65";15.53129;"F";"animal";"anim17";84
"subj65";15.53129;"F";"animal";"anim18";82
"subj65";15.53129;"F";"animal";"anim19";81
"subj65";15.53129;"F";"animal";"anim20";85
"subj65";15.53129;"F";"landscape";"land21";79
"subj65";15.53129;"F";"landscape";"land22";80
"subj65";15.53129;"F";"landscape";"land23";86
"subj65";15.53129;"F";"landscape";"land24";80
"subj65";15.53129;"F";"landscape";"land25";83
"subj65";15.53129;"F";"landscape";"land26";84
"subj65";15.53129;"F";"landscape";"land27";75
"subj65";15.53129;"F";"landscape";"land28";94
"subj65";15.53129;"F";"landscape";"land29";83
"subj65";15.53129;"F";"landscape";"land30";73
"subj65";15.53129;"F";"landscape";"land31";94
"subj65";15.53129;"F";"landscape";"land32";100
"subj65";15.53129;"F";"landscape";"land33";71
"subj65";15.53129;"F";"landscape";"land34";69
"subj65";15.53129;"F";"landscape";"land35";70
"subj65";15.53129;"F";"landscape";"land36";79
"subj65";15.53129;"F";"landscape";"land37";74
"subj65";15.53129;"F";"landscape";"land38";90
"subj65";15.53129;"F";"landscape";"land39";82
"subj65";15.53129;"F";"landscape";"land40";75
"subj66";10.23257;"M";"animal";"anim1";75
"subj66";10.23257;"M";"animal";"anim2";91
"subj66";10.23257;"M";"animal";"anim3";86
"subj66";10.23257;"M";"animal";"anim4";70
"subj66";10.23257;"M";"animal";"anim5";66
"subj66";10.23257;"M";"animal";"anim6";71
"subj66";10.23257;"M";"animal";"anim7";80
"subj66";10.23257;"M";"animal";"anim8";87
"subj66";10.23257;"M";"animal";"anim9";85
"subj66";10.23257;"M";"animal";"anim10";89
"subj66";10.23257;"M";"animal";"anim11";76
"subj66";10.23257;"M";"animal";"anim12";89
"subj66";10.23257;"M";"animal";"anim13";85
"subj66";10.23257;"M";"animal";"anim14";86
"subj66";10.23257;"M";"animal";"anim15";81
"subj66";10.23257;"M";"animal";"anim16";71
"subj66";10.23257;"M";"animal";"anim17";79
"subj66";10.23257;"M";"animal";"anim18";74
"subj66";10.23257;"M";"animal";"anim19";87
"subj66";10.23257;"M";"animal";"anim20";84
"subj66";10.23257;"M";"landscape";"land21";75
"subj66";10.23257;"M";"landscape";"land22";81
"subj66";10.23257;"M";"landscape";"land23";82
"subj66";10.23257;"M";"landscape";"land24";77
"subj66";10.23257;"M";"landscape";"land25";72
"subj66";10.23257;"M";"landscape";"land26";69
"subj66";10.23257;"M";"landscape";"land27";70
"subj66";10.23257;"M";"landscape";"land28";82
"subj66";10.23257;"M";"landscape";"land29";65
"subj66";10.23257;"M";"landscape";"land30";70
"subj66";10.23257;"M";"landscape";"land31";90
"subj66";10.23257;"M";"landscape";"land32";82
"subj66";10.23257;"M";"landscape";"land33";79
"subj66";10.23257;"M";"landscape";"land34";71
"subj66";10.23257;"M";"landscape";"land35";69
"subj66";10.23257;"M";"landscape";"land36";77
"subj66";10.23257;"M";"landscape";"land37";59
"subj66";10.23257;"M";"landscape";"land38";80
"subj66";10.23257;"M";"landscape";"land39";83
"subj66";10.23257;"M";"landscape";"land40";59
"subj67";12.5599;"F";"animal";"anim1";75
"subj67";12.5599;"F";"animal";"anim2";87
"subj67";12.5599;"F";"animal";"anim3";77
"subj67";12.5599;"F";"animal";"anim4";64
"subj67";12.5599;"F";"animal";"anim5";57
"subj67";12.5599;"F";"animal";"anim6";62
"subj67";12.5599;"F";"animal";"anim7";75
"subj67";12.5599;"F";"animal";"anim8";85
"subj67";12.5599;"F";"animal";"anim9";73
"subj67";12.5599;"F";"animal";"anim10";84
"subj67";12.5599;"F";"animal";"anim11";77
"subj67";12.5599;"F";"animal";"anim12";74
"subj67";12.5599;"F";"animal";"anim13";82
"subj67";12.5599;"F";"animal";"anim14";84
"subj67";12.5599;"F";"animal";"anim15";76
"subj67";12.5599;"F";"animal";"anim16";68
"subj67";12.5599;"F";"animal";"anim17";73
"subj67";12.5599;"F";"animal";"anim18";73
"subj67";12.5599;"F";"animal";"anim19";72
"subj67";12.5599;"F";"animal";"anim20";81
"subj67";12.5599;"F";"landscape";"land21";51
"subj67";12.5599;"F";"landscape";"land22";69
"subj67";12.5599;"F";"landscape";"land23";67
"subj67";12.5599;"F";"landscape";"land24";61
"subj67";12.5599;"F";"landscape";"land25";58
"subj67";12.5599;"F";"landscape";"land26";58
"subj67";12.5599;"F";"landscape";"land27";54
"subj67";12.5599;"F";"landscape";"land28";70
"subj67";12.5599;"F";"landscape";"land29";58
"subj67";12.5599;"F";"landscape";"land30";56
"subj67";12.5599;"F";"landscape";"land31";69
"subj67";12.5599;"F";"landscape";"land32";69
"subj67";12.5599;"F";"landscape";"land33";51
"subj67";12.5599;"F";"landscape";"land34";57
"subj67";12.5599;"F";"landscape";"land35";56
"subj67";12.5599;"F";"landscape";"land36";56
"subj67";12.5599;"F";"landscape";"land37";50
"subj67";12.5599;"F";"landscape";"land38";69
"subj67";12.5599;"F";"landscape";"land39";65
"subj67";12.5599;"F";"landscape";"land40";53
"subj68";8.276033;"F";"animal";"anim1";73
"subj68";8.276033;"F";"animal";"anim2";85
"subj68";8.276033;"F";"animal";"anim3";77
"subj68";8.276033;"F";"animal";"anim4";64
"subj68";8.276033;"F";"animal";"anim5";65
"subj68";8.276033;"F";"animal";"anim6";67
"subj68";8.276033;"F";"animal";"anim7";79
"subj68";8.276033;"F";"animal";"anim8";82
"subj68";8.276033;"F";"animal";"anim9";77
"subj68";8.276033;"F";"animal";"anim10";87
"subj68";8.276033;"F";"animal";"anim11";69
"subj68";8.276033;"F";"animal";"anim12";82
"subj68";8.276033;"F";"animal";"anim13";82
"subj68";8.276033;"F";"animal";"anim14";90
"subj68";8.276033;"F";"animal";"anim15";72
"subj68";8.276033;"F";"animal";"anim16";63
"subj68";8.276033;"F";"animal";"anim17";77
"subj68";8.276033;"F";"animal";"anim18";71
"subj68";8.276033;"F";"animal";"anim19";68
"subj68";8.276033;"F";"animal";"anim20";71
"subj68";8.276033;"F";"landscape";"land21";65
