"idClass";"idSubj";"Gender";"Age";"MathAnx";"Condition";"idItem";"Type";"Correct"
"cl3";"mtw65";"M";10.1;-0.172846250284197;"Baseline";"item20";"Subtraction";0
"cl3";"mtw65";"M";10.1;-0.172846250284197;"Baseline";"item21";"Addition";1
"cl3";"mtw65";"M";10.1;-0.172846250284197;"Baseline";"item22";"Subtraction";1
"cl3";"mtw65";"M";10.1;-0.172846250284197;"Baseline";"item23";"Addition";1
"cl3";"mtw65";"M";10.1;-0.172846250284197;"Baseline";"item24";"Subtraction";0
"cl3";"mtw65";"M";10.1;-0.172846250284197;"TimePressure";"item25";"Addition";1
"cl3";"mtw65";"M";10.1;-0.172846250284197;"TimePressure";"item26";"Subtraction";0
"cl3";"mtw65";"M";10.1;-0.172846250284197;"TimePressure";"item27";"Addition";0
"cl3";"mtw65";"M";10.1;-0.172846250284197;"TimePressure";"item28";"Subtraction";0
"cl3";"mtw65";"M";10.1;-0.172846250284197;"TimePressure";"item29";"Addition";0
"cl3";"mtw65";"M";10.1;-0.172846250284197;"TimePressure";"item30";"Subtraction";1
"cl3";"mtw65";"M";10.1;-0.172846250284197;"TimePressure";"item31";"Addition";1
"cl3";"mtw65";"M";10.1;-0.172846250284197;"TimePressure";"item32";"Subtraction";1
"cl3";"mtw65";"M";10.1;-0.172846250284197;"TimePressure";"item33";"Addition";1
"cl3";"mtw65";"M";10.1;-0.172846250284197;"TimePressure";"item34";"Subtraction";1
"cl3";"mtw65";"M";10.1;-0.172846250284197;"TimePressure";"item35";"Addition";0
"cl3";"mtw65";"M";10.1;-0.172846250284197;"TimePressure";"item36";"Subtraction";0
"cl3";"mtw65";"M";10.1;-0.172846250284197;"TimePressure";"item37";"Addition";0
"cl3";"mtw65";"M";10.1;-0.172846250284197;"TimePressure";"item38";"Subtraction";1
"cl3";"mtw65";"M";10.1;-0.172846250284197;"TimePressure";"item39";"Addition";1
"cl3";"mtw65";"M";10.1;-0.172846250284197;"TimePressure";"item40";"Subtraction";0
"cl3";"mtw65";"M";10.1;-0.172846250284197;"TimePressure";"item41";"Addition";1
"cl3";"mtw65";"M";10.1;-0.172846250284197;"TimePressure";"item42";"Subtraction";1
"cl3";"mtw65";"M";10.1;-0.172846250284197;"TimePressure";"item43";"Addition";1
"cl3";"mtw65";"M";10.1;-0.172846250284197;"TimePressure";"item44";"Subtraction";1
"cl3";"mtw65";"M";10.1;-0.172846250284197;"TimePressure";"item45";"Addition";1
"cl3";"mtw65";"M";10.1;-0.172846250284197;"TimePressure";"item46";"Subtraction";1
"cl3";"mtw65";"M";10.1;-0.172846250284197;"TimePressure";"item47";"Addition";1
"cl3";"mtw65";"M";10.1;-0.172846250284197;"TimePressure";"item48";"Subtraction";1
"cl3";"qih66";"M";9.7;-1.26950513847947;"Baseline";"item48";"Subtraction";0
"cl3";"qih66";"M";9.7;-1.26950513847947;"Baseline";"item47";"Addition";0
"cl3";"qih66";"M";9.7;-1.26950513847947;"Baseline";"item46";"Subtraction";1
"cl3";"qih66";"M";9.7;-1.26950513847947;"Baseline";"item45";"Addition";1
"cl3";"qih66";"M";9.7;-1.26950513847947;"Baseline";"item44";"Subtraction";1
"cl3";"qih66";"M";9.7;-1.26950513847947;"Baseline";"item43";"Addition";1
"cl3";"qih66";"M";9.7;-1.26950513847947;"Baseline";"item42";"Subtraction";1
"cl3";"qih66";"M";9.7;-1.26950513847947;"Baseline";"item41";"Addition";1
"cl3";"qih66";"M";9.7;-1.26950513847947;"Baseline";"item40";"Subtraction";0
"cl3";"qih66";"M";9.7;-1.26950513847947;"Baseline";"item39";"Addition";1
"cl3";"qih66";"M";9.7;-1.26950513847947;"Baseline";"item38";"Subtraction";0
"cl3";"qih66";"M";9.7;-1.26950513847947;"Baseline";"item37";"Addition";0
"cl3";"qih66";"M";9.7;-1.26950513847947;"Baseline";"item36";"Subtraction";0
"cl3";"qih66";"M";9.7;-1.26950513847947;"Baseline";"item35";"Addition";0
"cl3";"qih66";"M";9.7;-1.26950513847947;"Baseline";"item34";"Subtraction";1
"cl3";"qih66";"M";9.7;-1.26950513847947;"Baseline";"item33";"Addition";1
"cl3";"qih66";"M";9.7;-1.26950513847947;"Baseline";"item32";"Subtraction";0
"cl3";"qih66";"M";9.7;-1.26950513847947;"Baseline";"item31";"Addition";1
"cl3";"qih66";"M";9.7;-1.26950513847947;"Baseline";"item30";"Subtraction";0
"cl3";"qih66";"M";9.7;-1.26950513847947;"Baseline";"item29";"Addition";0
"cl3";"qih66";"M";9.7;-1.26950513847947;"Baseline";"item28";"Subtraction";0
"cl3";"qih66";"M";9.7;-1.26950513847947;"Baseline";"item27";"Addition";1
"cl3";"qih66";"M";9.7;-1.26950513847947;"Baseline";"item26";"Subtraction";1
"cl3";"qih66";"M";9.7;-1.26950513847947;"Baseline";"item25";"Addition";1
"cl3";"qih66";"M";9.7;-1.26950513847947;"TimePressure";"item24";"Subtraction";0
"cl3";"qih66";"M";9.7;-1.26950513847947;"TimePressure";"item23";"Addition";1
"cl3";"qih66";"M";9.7;-1.26950513847947;"TimePressure";"item22";"Subtraction";1
"cl3";"qih66";"M";9.7;-1.26950513847947;"TimePressure";"item21";"Addition";1
"cl3";"qih66";"M";9.7;-1.26950513847947;"TimePressure";"item20";"Subtraction";0
"cl3";"qih66";"M";9.7;-1.26950513847947;"TimePressure";"item19";"Addition";1
"cl3";"qih66";"M";9.7;-1.26950513847947;"TimePressure";"item18";"Subtraction";0
"cl3";"qih66";"M";9.7;-1.26950513847947;"TimePressure";"item17";"Addition";0
"cl3";"qih66";"M";9.7;-1.26950513847947;"TimePressure";"item16";"Subtraction";0
"cl3";"qih66";"M";9.7;-1.26950513847947;"TimePressure";"item15";"Addition";1
"cl3";"qih66";"M";9.7;-1.26950513847947;"TimePressure";"item14";"Subtraction";0
"cl3";"qih66";"M";9.7;-1.26950513847947;"TimePressure";"item13";"Addition";0
"cl3";"qih66";"M";9.7;-1.26950513847947;"TimePressure";"item12";"Subtraction";1
"cl3";"qih66";"M";9.7;-1.26950513847947;"TimePressure";"item11";"Addition";0
"cl3";"qih66";"M";9.7;-1.26950513847947;"TimePressure";"item10";"Subtraction";0
"cl3";"qih66";"M";9.7;-1.26950513847947;"TimePressure";"item9";"Addition";1
"cl3";"qih66";"M";9.7;-1.26950513847947;"TimePressure";"item8";"Subtraction";0
"cl3";"qih66";"M";9.7;-1.26950513847947;"TimePressure";"item7";"Addition";0
"cl3";"qih66";"M";9.7;-1.26950513847947;"TimePressure";"item6";"Subtraction";1
"cl3";"qih66";"M";9.7;-1.26950513847947;"TimePressure";"item5";"Addition";1
"cl3";"qih66";"M";9.7;-1.26950513847947;"TimePressure";"item4";"Subtraction";0
"cl3";"qih66";"M";9.7;-1.26950513847947;"TimePressure";"item3";"Addition";1
"cl3";"qih66";"M";9.7;-1.26950513847947;"TimePressure";"item2";"Subtraction";1
"cl3";"qih66";"M";9.7;-1.26950513847947;"TimePressure";"item1";"Addition";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"Baseline";"item1";"Addition";1
"cl3";"hbl67";"M";9.9;0.0515164231104222;"Baseline";"item2";"Subtraction";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"Baseline";"item3";"Addition";1
"cl3";"hbl67";"M";9.9;0.0515164231104222;"Baseline";"item4";"Subtraction";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"Baseline";"item5";"Addition";1
"cl3";"hbl67";"M";9.9;0.0515164231104222;"Baseline";"item6";"Subtraction";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"Baseline";"item7";"Addition";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"Baseline";"item8";"Subtraction";1
"cl3";"hbl67";"M";9.9;0.0515164231104222;"Baseline";"item9";"Addition";1
"cl3";"hbl67";"M";9.9;0.0515164231104222;"Baseline";"item10";"Subtraction";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"Baseline";"item11";"Addition";1
"cl3";"hbl67";"M";9.9;0.0515164231104222;"Baseline";"item12";"Subtraction";1
"cl3";"hbl67";"M";9.9;0.0515164231104222;"Baseline";"item13";"Addition";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"Baseline";"item14";"Subtraction";1
"cl3";"hbl67";"M";9.9;0.0515164231104222;"Baseline";"item15";"Addition";1
"cl3";"hbl67";"M";9.9;0.0515164231104222;"Baseline";"item16";"Subtraction";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"Baseline";"item17";"Addition";1
"cl3";"hbl67";"M";9.9;0.0515164231104222;"Baseline";"item18";"Subtraction";1
"cl3";"hbl67";"M";9.9;0.0515164231104222;"Baseline";"item19";"Addition";1
"cl3";"hbl67";"M";9.9;0.0515164231104222;"Baseline";"item20";"Subtraction";1
"cl3";"hbl67";"M";9.9;0.0515164231104222;"Baseline";"item21";"Addition";1
"cl3";"hbl67";"M";9.9;0.0515164231104222;"Baseline";"item22";"Subtraction";1
"cl3";"hbl67";"M";9.9;0.0515164231104222;"Baseline";"item23";"Addition";1
"cl3";"hbl67";"M";9.9;0.0515164231104222;"Baseline";"item24";"Subtraction";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"TimePressure";"item25";"Addition";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"TimePressure";"item26";"Subtraction";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"TimePressure";"item27";"Addition";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"TimePressure";"item28";"Subtraction";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"TimePressure";"item29";"Addition";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"TimePressure";"item30";"Subtraction";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"TimePressure";"item31";"Addition";1
"cl3";"hbl67";"M";9.9;0.0515164231104222;"TimePressure";"item32";"Subtraction";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"TimePressure";"item33";"Addition";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"TimePressure";"item34";"Subtraction";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"TimePressure";"item35";"Addition";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"TimePressure";"item36";"Subtraction";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"TimePressure";"item37";"Addition";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"TimePressure";"item38";"Subtraction";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"TimePressure";"item39";"Addition";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"TimePressure";"item40";"Subtraction";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"TimePressure";"item41";"Addition";1
"cl3";"hbl67";"M";9.9;0.0515164231104222;"TimePressure";"item42";"Subtraction";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"TimePressure";"item43";"Addition";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"TimePressure";"item44";"Subtraction";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"TimePressure";"item45";"Addition";1
"cl3";"hbl67";"M";9.9;0.0515164231104222;"TimePressure";"item46";"Subtraction";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"TimePressure";"item47";"Addition";0
"cl3";"hbl67";"M";9.9;0.0515164231104222;"TimePressure";"item48";"Subtraction";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"Baseline";"item48";"Subtraction";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"Baseline";"item47";"Addition";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"Baseline";"item46";"Subtraction";0
"cl3";"ddn68";"M";9.8;-0.880222133808386;"Baseline";"item45";"Addition";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"Baseline";"item44";"Subtraction";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"Baseline";"item43";"Addition";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"Baseline";"item42";"Subtraction";0
"cl3";"ddn68";"M";9.8;-0.880222133808386;"Baseline";"item41";"Addition";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"Baseline";"item40";"Subtraction";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"Baseline";"item39";"Addition";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"Baseline";"item38";"Subtraction";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"Baseline";"item37";"Addition";0
"cl3";"ddn68";"M";9.8;-0.880222133808386;"Baseline";"item36";"Subtraction";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"Baseline";"item35";"Addition";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"Baseline";"item34";"Subtraction";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"Baseline";"item33";"Addition";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"Baseline";"item32";"Subtraction";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"Baseline";"item31";"Addition";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"Baseline";"item30";"Subtraction";0
"cl3";"ddn68";"M";9.8;-0.880222133808386;"Baseline";"item29";"Addition";0
"cl3";"ddn68";"M";9.8;-0.880222133808386;"Baseline";"item28";"Subtraction";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"Baseline";"item27";"Addition";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"Baseline";"item26";"Subtraction";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"Baseline";"item25";"Addition";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"TimePressure";"item24";"Subtraction";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"TimePressure";"item23";"Addition";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"TimePressure";"item22";"Subtraction";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"TimePressure";"item21";"Addition";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"TimePressure";"item20";"Subtraction";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"TimePressure";"item19";"Addition";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"TimePressure";"item18";"Subtraction";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"TimePressure";"item17";"Addition";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"TimePressure";"item16";"Subtraction";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"TimePressure";"item15";"Addition";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"TimePressure";"item14";"Subtraction";0
"cl3";"ddn68";"M";9.8;-0.880222133808386;"TimePressure";"item13";"Addition";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"TimePressure";"item12";"Subtraction";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"TimePressure";"item11";"Addition";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"TimePressure";"item10";"Subtraction";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"TimePressure";"item9";"Addition";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"TimePressure";"item8";"Subtraction";0
"cl3";"ddn68";"M";9.8;-0.880222133808386;"TimePressure";"item7";"Addition";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"TimePressure";"item6";"Subtraction";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"TimePressure";"item5";"Addition";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"TimePressure";"item4";"Subtraction";0
"cl3";"ddn68";"M";9.8;-0.880222133808386;"TimePressure";"item3";"Addition";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"TimePressure";"item2";"Subtraction";1
"cl3";"ddn68";"M";9.8;-0.880222133808386;"TimePressure";"item1";"Addition";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"Baseline";"item1";"Addition";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"Baseline";"item2";"Subtraction";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"Baseline";"item3";"Addition";0
"cl3";"onk69";"M";9.6;-1.3626605396457;"Baseline";"item4";"Subtraction";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"Baseline";"item5";"Addition";0
"cl3";"onk69";"M";9.6;-1.3626605396457;"Baseline";"item6";"Subtraction";0
"cl3";"onk69";"M";9.6;-1.3626605396457;"Baseline";"item7";"Addition";0
"cl3";"onk69";"M";9.6;-1.3626605396457;"Baseline";"item8";"Subtraction";0
"cl3";"onk69";"M";9.6;-1.3626605396457;"Baseline";"item9";"Addition";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"Baseline";"item10";"Subtraction";0
"cl3";"onk69";"M";9.6;-1.3626605396457;"Baseline";"item11";"Addition";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"Baseline";"item12";"Subtraction";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"Baseline";"item13";"Addition";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"Baseline";"item14";"Subtraction";0
"cl3";"onk69";"M";9.6;-1.3626605396457;"Baseline";"item15";"Addition";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"Baseline";"item16";"Subtraction";0
"cl3";"onk69";"M";9.6;-1.3626605396457;"Baseline";"item17";"Addition";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"Baseline";"item18";"Subtraction";0
"cl3";"onk69";"M";9.6;-1.3626605396457;"Baseline";"item19";"Addition";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"Baseline";"item20";"Subtraction";0
"cl3";"onk69";"M";9.6;-1.3626605396457;"Baseline";"item21";"Addition";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"Baseline";"item22";"Subtraction";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"Baseline";"item23";"Addition";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"Baseline";"item24";"Subtraction";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"TimePressure";"item25";"Addition";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"TimePressure";"item26";"Subtraction";0
"cl3";"onk69";"M";9.6;-1.3626605396457;"TimePressure";"item27";"Addition";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"TimePressure";"item28";"Subtraction";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"TimePressure";"item29";"Addition";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"TimePressure";"item30";"Subtraction";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"TimePressure";"item31";"Addition";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"TimePressure";"item32";"Subtraction";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"TimePressure";"item33";"Addition";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"TimePressure";"item34";"Subtraction";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"TimePressure";"item35";"Addition";0
"cl3";"onk69";"M";9.6;-1.3626605396457;"TimePressure";"item36";"Subtraction";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"TimePressure";"item37";"Addition";0
"cl3";"onk69";"M";9.6;-1.3626605396457;"TimePressure";"item38";"Subtraction";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"TimePressure";"item39";"Addition";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"TimePressure";"item40";"Subtraction";0
"cl3";"onk69";"M";9.6;-1.3626605396457;"TimePressure";"item41";"Addition";0
"cl3";"onk69";"M";9.6;-1.3626605396457;"TimePressure";"item42";"Subtraction";0
"cl3";"onk69";"M";9.6;-1.3626605396457;"TimePressure";"item43";"Addition";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"TimePressure";"item44";"Subtraction";0
"cl3";"onk69";"M";9.6;-1.3626605396457;"TimePressure";"item45";"Addition";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"TimePressure";"item46";"Subtraction";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"TimePressure";"item47";"Addition";1
"cl3";"onk69";"M";9.6;-1.3626605396457;"TimePressure";"item48";"Subtraction";0
"cl4";"efn70";"M";10.1;-0.379466632665806;"Baseline";"item48";"Subtraction";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"Baseline";"item47";"Addition";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"Baseline";"item46";"Subtraction";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"Baseline";"item45";"Addition";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"Baseline";"item44";"Subtraction";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"Baseline";"item43";"Addition";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"Baseline";"item42";"Subtraction";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"Baseline";"item41";"Addition";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"Baseline";"item40";"Subtraction";0
"cl4";"efn70";"M";10.1;-0.379466632665806;"Baseline";"item39";"Addition";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"Baseline";"item38";"Subtraction";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"Baseline";"item37";"Addition";0
"cl4";"efn70";"M";10.1;-0.379466632665806;"Baseline";"item36";"Subtraction";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"Baseline";"item35";"Addition";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"Baseline";"item34";"Subtraction";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"Baseline";"item33";"Addition";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"Baseline";"item32";"Subtraction";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"Baseline";"item31";"Addition";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"Baseline";"item30";"Subtraction";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"Baseline";"item29";"Addition";0
"cl4";"efn70";"M";10.1;-0.379466632665806;"Baseline";"item28";"Subtraction";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"Baseline";"item27";"Addition";0
"cl4";"efn70";"M";10.1;-0.379466632665806;"Baseline";"item26";"Subtraction";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"Baseline";"item25";"Addition";0
"cl4";"efn70";"M";10.1;-0.379466632665806;"TimePressure";"item24";"Subtraction";0
"cl4";"efn70";"M";10.1;-0.379466632665806;"TimePressure";"item23";"Addition";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"TimePressure";"item22";"Subtraction";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"TimePressure";"item21";"Addition";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"TimePressure";"item20";"Subtraction";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"TimePressure";"item19";"Addition";0
"cl4";"efn70";"M";10.1;-0.379466632665806;"TimePressure";"item18";"Subtraction";0
"cl4";"efn70";"M";10.1;-0.379466632665806;"TimePressure";"item17";"Addition";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"TimePressure";"item16";"Subtraction";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"TimePressure";"item15";"Addition";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"TimePressure";"item14";"Subtraction";0
"cl4";"efn70";"M";10.1;-0.379466632665806;"TimePressure";"item13";"Addition";0
"cl4";"efn70";"M";10.1;-0.379466632665806;"TimePressure";"item12";"Subtraction";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"TimePressure";"item11";"Addition";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"TimePressure";"item10";"Subtraction";0
"cl4";"efn70";"M";10.1;-0.379466632665806;"TimePressure";"item9";"Addition";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"TimePressure";"item8";"Subtraction";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"TimePressure";"item7";"Addition";0
"cl4";"efn70";"M";10.1;-0.379466632665806;"TimePressure";"item6";"Subtraction";0
"cl4";"efn70";"M";10.1;-0.379466632665806;"TimePressure";"item5";"Addition";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"TimePressure";"item4";"Subtraction";0
"cl4";"efn70";"M";10.1;-0.379466632665806;"TimePressure";"item3";"Addition";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"TimePressure";"item2";"Subtraction";1
"cl4";"efn70";"M";10.1;-0.379466632665806;"TimePressure";"item1";"Addition";1
"cl4";"ulc71";"M";10.4;-0.966245787422772;"Baseline";"item1";"Addition";0
"cl4";"ulc71";"M";10.4;-0.966245787422772;"Baseline";"item2";"Subtraction";1
"cl4";"ulc71";"M";10.4;-0.966245787422772;"Baseline";"item3";"Addition";0
"cl4";"ulc71";"M";10.4;-0.966245787422772;"Baseline";"item4";"Subtraction";0
"cl4";"ulc71";"M";10.4;-0.966245787422772;"Baseline";"item5";"Addition";1
"cl4";"ulc71";"M";10.4;-0.966245787422772;"Baseline";"item6";"Subtraction";0
"cl4";"ulc71";"M";10.4;-0.966245787422772;"Baseline";"item7";"Addition";1
"cl4";"ulc71";"M";10.4;-0.966245787422772;"Baseline";"item8";"Subtraction";0
"cl4";"ulc71";"M";10.4;-0.966245787422772;"Baseline";"item9";"Addition";0
"cl4";"ulc71";"M";10.4;-0.966245787422772;"Baseline";"item10";"Subtraction";0
"cl4";"ulc71";"M";10.4;-0.966245787422772;"Baseline";"item11";"Addition";1
"cl4";"ulc71";"M";10.4;-0.966245787422772;"Baseline";"item12";"Subtraction";1
"cl4";"ulc71";"M";10.4;-0.966245787422772;"Baseline";"item13";"Addition";0
"cl4";"ulc71";"M";10.4;-0.966245787422772;"Baseline";"item14";"Subtraction";0
"cl4";"ulc71";"M";10.4;-0.966245787422772;"Baseline";"item15";"Addition";1
"cl4";"ulc71";"M";10.4;-0.966245787422772;"Baseline";"item16";"Subtraction";0
"cl4";"ulc71";"M";10.4;-0.966245787422772;"Baseline";"item17";"Addition";1
"cl4";"ulc71";"M";10.4;-0.966245787422772;"Baseline";"item18";"Subtraction";1
"cl4";"ulc71";"M";10.4;-0.966245787422772;"Baseline";"item19";"Addition";1
"cl4";"ulc71";"M";10.4;-0.966245787422772;"Baseline";"item20";"Subtraction";0
"cl4";"ulc71";"M";10.4;-0.966245787422772;"Baseline";"item21";"Addition";1
"cl4";"ulc71";"M";10.4;-0.966245787422772;"Baseline";"item22";"Subtraction";1
"cl4";"ulc71";"M";10.4;-0.966245787422772;"Baseline";"item23";"Addition";1
"cl4";"ulc71";"M";10.4;-0.966245787422772;"Baseline";"item24";"Subtraction";1
"cl4";"ulc71";"M";10.4;-0.966245787422772;"TimePressure";"item25";"Addition";1
"cl4";"ulc71";"M";10.4;-0.966245787422772;"TimePressure";"item26";"Subtraction";1
"cl4";"ulc71";"M";10.4;-0.966245787422772;"TimePressure";"item27";"Addition";0
"cl4";"ulc71";"M";10.4;-0.966245787422772;"TimePressure";"item28";"Subtraction";1
"cl4";"ulc71";"M";10.4;-0.966245787422772;"TimePressure";"item29";"Addition";0
"cl4";"ulc71";"M";10.4;-0.966245787422772;"TimePressure";"item30";"Subtraction";1
"cl4";"ulc71";"M";10.4;-0.966245787422772;"TimePressure";"item31";"Addition";1
"cl4";"ulc71";"M";10.4;-0.966245787422772;"TimePressure";"item32";"Subtraction";0
"cl4";"ulc71";"M";10.4;-0.966245787422772;"TimePressure";"item33";"Addition";1
"cl4";"ulc71";"M";10.4;-0.966245787422772;"TimePressure";"item34";"Subtraction";1
"cl4";"ulc71";"M";10.4;-0.966245787422772;"TimePressure";"item35";"Addition";0
"cl4";"ulc71";"M";10.4;-0.966245787422772;"TimePressure";"item36";"Subtraction";0
"cl4";"ulc71";"M";10.4;-0.966245787422772;"TimePressure";"item37";"Addition";0
"cl4";"ulc71";"M";10.4;-0.966245787422772;"TimePressure";"item38";"Subtraction";1
"cl4";"ulc71";"M";10.4;-0.966245787422772;"TimePressure";"item39";"Addition";1
"cl4";"ulc71";"M";10.4;-0.966245787422772;"TimePressure";"item40";"Subtraction";0
